Current Loan Amount,Term-Long Term,Term-Short Term,Credit Score,Annual Income,Years in current job-< 1 year,Years in current job-1 year,Years in current job-10+ years,Years in current job-2 years,Years in current job-3 years,Years in current job-4 years,Years in current job-5 years,Years in current job-6 years,Years in current job-7 years,Years in current job-8 years,Years in current job-9 years,Years in current job-n/a,Home Ownership-HaveMortgage,Home Ownership-Home Mortgage,Home Ownership-Own Home,Home Ownership-Rent,Purpose-Business Loan,Purpose-Buy a Car,Purpose-Buy House,Purpose-Debt Consolidation,Purpose-Educational Expenses,Purpose-Home Improvements,Purpose-major_purchase,Purpose-Medical Bills,Purpose-moving,Purpose-other,Purpose-Other,Purpose-renewable_energy,Purpose-small_business,Purpose-Take a Trip,Purpose-vacation,Purpose-wedding,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,Scored Labels,Scored Probabilities
336182,0,1,737,1219382,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31907.27,11.8,NA,14,0,237177,481800,0,0,1,0.837350487709045
401544,1,0,711,780273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13849.86,6.3,NA,6,0,3800,199760,0,0,1,0.742909789085388
175780,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18820.64,11.4,25,13,0,118275,353870,0,0,1,0.554718732833862
134288,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5993.36,17.8,21,6,0,26543,149930,0,0,1,0.715357184410095
99999999,0,1,732,1664381,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16643.81,35,NA,18,1,281390,806454,1,0,1,0.99836802482605
132946,0,1,726,744838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9931.3,8.4,NA,8,0,161310,359194,0,0,1,0.730898141860962
293480,0,1,743,1344098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8848.49,39.4,31,3,0,257469,406714,0,0,1,0.886559247970581
150788,0,1,748,1525434,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23517.25,49.4,2,6,0,182343,346698,0,0,1,0.89121025800705
99999999,0,1,750,1362718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3191.05,17.9,NA,8,0,7562,249898,0,0,1,0.999795019626617
432124,1,0,642,793041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15067.95,14.6,NA,9,0,256614,308858,0,0,1,0.655236542224884
397034,1,0,6960,857223,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18501.82,16.1,78,8,0,316293,546612,0,0,0,0.0872672274708748
99999999,0,1,710,948005,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18249.12,15.9,NA,9,0,377967,652234,0,0,1,0.999729931354523
99999999,0,1,727,876565,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10664.89,14.6,NA,6,0,62073,168322,0,0,1,0.998987972736359
178948,0,1,722,1158753,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17188.16,24.4,65,7,0,141607,219230,0,0,1,0.893068730831146
197494,0,1,705,720119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17762.91,13.4,7,8,0,221103,416966,0,0,1,0.792045295238495
177540,0,1,725,1820713,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6554.62,13.4,42,13,0,148029,310530,0,0,1,0.952658176422119
262328,0,1,732,1227229,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19124.26,17.1,NA,10,0,299630,860904,0,0,1,0.792389869689941
345268,0,1,7450,1630751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13181.82,12.5,NA,8,0,295051,878240,0,0,0,0.0822265222668648
247654,0,1,744,1458345,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15191.07,22.5,3,15,0,376979,752576,0,0,1,0.763364255428314
612920,1,0,658,1455685,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29963,14.6,9,28,0,304817,1368048,0,0,1,0.644815921783447
259732,1,0,676,672923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14860.28,13.8,18,13,0,39482,108328,0,0,0,0.463495701551437
99999999,0,1,746,641592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12083.43,19.5,NA,11,0,340366,638748,0,0,1,0.99948662519455
49126,0,1,751,1600655,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10430.81,18.6,NA,5,0,953097,12262140,0,0,1,0.950930416584015
519772,0,1,747,1776842,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35685.04,15,77,11,0,379316,584826,0,0,1,0.926548779010773
405218,1,0,729,1827610,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7767.39,25.5,9,5,0,252111,1089242,0,0,1,0.727458715438843
275308,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18431.33,23.9,NA,5,0,476767,884664,0,0,1,0.849358201026917
315986,1,0,699,760684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16861.93,10.5,NA,9,0,259141,418506,0,0,1,0.727968156337738
68046,0,1,649,355186,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7784.49,12.9,NA,8,0,160455,264660,0,0,1,0.771547019481659
158620,0,1,700,551779,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2358.85,11.6,NA,3,0,80313,101288,0,0,1,0.873039662837982
306636,1,0,679,977987,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25590.53,11.8,62,22,0,253498,411664,0,0,1,0.808177292346954
132990,0,1,712,1148550,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16654.07,13.4,NA,8,0,117078,277222,0,0,1,0.894414067268372
159962,0,1,707,614023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9415.07,10.3,NA,6,0,91105,277618,0,0,1,0.809597313404083
655974,0,1,717,1548500,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33163.74,14.1,37,13,0,165927,594836,0,0,1,0.878284633159637
302852,0,1,738,3362886,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2354.1,34.2,NA,10,0,128174,765050,0,0,1,0.583855390548706
303908,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20793.98,15,22,10,0,295241,492580,0,0,1,0.78358268737793
99999999,0,1,750,1504496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19683.81,11.9,30,16,0,3705,268114,0,0,1,0.999911785125732
773234,0,1,743,1516846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15800.59,21.1,NA,9,0,447070,1060796,0,0,1,0.83549040555954
761068,0,1,715,1502368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27793.77,11,NA,14,0,628824,1921106,0,0,1,0.815090000629425
644358,0,1,710,1854970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15612.68,21.5,12,12,0,427386,1007886,0,0,1,0.860788702964783
422774,1,0,649,1456635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14238.79,15.9,NA,7,0,560481,697070,0,0,1,0.782365739345551
333410,0,1,750,1727613,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14828.74,16.2,NA,8,0,4465,1035760,0,0,1,0.948062837123871
518914,0,1,735,1307124,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21240.86,22.5,33,7,0,28348,41074,0,0,1,0.803954541683197
99999999,1,0,735,826405,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5185.67,31.4,NA,8,0,5491,1591084,0,0,1,0.998475849628448
109692,0,1,727,795758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12533.35,17,24,10,1,85025,289586,1,0,1,0.70634001493454
141966,0,1,699,282929,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6625.11,10.1,32,7,0,69692,187660,0,0,1,0.772111117839813
337590,1,0,743,1846515,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11232.99,15.7,NA,6,0,56088,559922,0,0,1,0.83454304933548
348370,1,0,6710,1175055,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21934.36,25.7,5,8,0,70338,208274,0,0,0,0.217535376548767
99999999,0,1,747,4177321,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74495.58,27.4,NA,17,0,579747,1974390,0,0,1,0.999567210674286
199958,0,1,709,929879,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17900.28,15.3,79,11,1,93290,257202,1,0,1,0.888558328151703
243496,0,1,746,976334,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12936.53,25.3,29,12,0,26638,151976,0,0,1,0.898479878902435
233596,0,1,7150,583338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12736.27,24.3,NA,15,1,301378,765248,0,0,0,0.104763507843018
111716,0,1,7460,1640194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19272.27,13.2,57,12,0,80845,125158,0,0,0,0.0432848930358887
532708,1,0,735,944680,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16453.05,14.9,NA,6,0,444106,663520,0,0,1,0.662347197532654
255376,0,1,744,642637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13174.03,26.1,NA,7,0,205903,414634,0,0,1,0.742668926715851
305976,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26424.44,11.6,NA,8,0,71516,307846,0,0,1,0.779984176158905
396154,1,0,596,1793258,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30036.91,27.2,27,35,0,293322,959420,0,0,1,0.637808203697205
174328,0,1,726,4046202,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63727.52,15.8,NA,12,0,623903,832282,0,0,1,0.777910888195038
218834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12255.38,28.7,31,9,0,279946,534930,0,0,1,0.734623908996582
351868,1,0,732,1006601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12666.35,15.7,69,10,0,377834,571890,0,0,1,0.614511013031006
476828,1,0,711,935940,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28780.25,14.6,31,9,0,425448,645634,0,0,1,0.773920714855194
389400,1,0,738,1794892,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23378.55,15.5,NA,8,0,527459,788040,0,0,1,0.764801561832428
223036,0,1,725,1361920,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26784.49,15,NA,10,1,271073,385132,1,0,1,0.90956449508667
266464,0,1,716,978006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22331.27,15.5,10,12,0,477869,929940,0,0,1,0.847024500370026
259864,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14789.79,13,13,4,0,184110,225126,0,0,1,0.760435342788696
538340,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23653.67,28.8,NA,11,0,378233,981948,0,0,1,0.707870483398438
388168,0,1,693,1042929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,NA,2,0,0,0,0,0,1,0.824026107788086
99999999,0,1,745,1883470,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36727.76,36.5,NA,17,0,561488,754226,0,0,1,0.999430477619171
554576,0,1,734,1341039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21456.7,14,NA,8,0,634961,896610,0,0,1,0.701342642307281
99999999,0,1,742,1226241,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24013.72,23.6,NA,9,0,406467,569800,0,0,1,0.999499082565308
535238,1,0,727,2272723,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39961.94,22.1,NA,13,0,228304,562474,0,0,1,0.64436262845993
253022,0,1,737,648147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16689.6,10.9,NA,8,0,256006,555082,0,0,1,0.796821117401123
421124,1,0,730,1435887,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29674.77,30.5,38,22,0,983972,1873916,0,0,1,0.686833262443542
43208,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4702.69,11.1,27,4,0,9329,12958,0,0,1,0.640259385108948
788172,1,0,725,2139324,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,909.15,19,NA,20,0,20064,1659988,0,0,1,0.833567082881927
365134,0,1,744,1762231,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36712.94,16.5,17,13,0,184908,294074,0,0,1,0.840378105640411
217712,1,0,726,1707264,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24186.05,17.5,10,13,0,470364,1057540,0,0,1,0.671428263187408
428010,1,0,6240,1937810,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31650.77,23,NA,11,0,358777,661518,0,0,0,0.267091631889343
174306,0,1,710,1034968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10004.83,12.5,NA,19,1,143925,422950,1,0,1,0.817297101020813
326568,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017.99,10.5,NA,3,0,120574,429594,0,0,1,0.573385775089264
529056,1,0,725,1903800,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25225.35,17.8,41,12,1,412300,756602,1,0,1,0.839565396308899
288068,0,1,740,553565,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7934.59,16.5,NA,11,0,165205,678326,0,0,1,0.753666520118713
99999999,0,1,716,577809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7222.85,16.5,NA,9,0,508041,761970,0,0,1,0.999059438705444
335896,1,0,632,853803,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14870.35,14.5,25,10,0,277704,341352,0,0,1,0.721807062625885
302786,0,1,704,1364314,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7878.92,38.4,NA,9,0,220552,502678,0,0,1,0.923377454280853
428450,1,0,718,824372,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21021.6,14.5,12,11,0,264309,473022,0,0,1,0.785455465316772
609708,1,0,722,1843000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31791.94,15.9,NA,17,0,697927,1138214,0,0,1,0.828032076358795
284218,0,1,727,1076293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21974.07,20.9,NA,21,0,504298,671198,0,0,1,0.720980405807495
323202,0,1,718,949031,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9964.93,12,NA,9,0,227240,293018,0,0,1,0.851329982280731
291368,0,1,741,813010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9823.76,12.9,NA,12,0,241395,733634,0,0,1,0.799315810203552
346082,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26814.7,14.3,26,21,0,156617,304788,0,0,1,0.585395634174347
99999999,0,1,748,2352922,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15764.49,17.9,10,15,0,250800,933768,0,0,1,0.999715685844421
242330,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25923.79,18.2,NA,10,0,191235,412346,0,0,1,0.609193623065948
569976,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18459.45,21.6,NA,9,0,1183662,1944052,0,0,1,0.823925614356995
269302,1,0,673,657818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8661.15,16.3,18,9,0,260338,495814,0,0,1,0.651502847671509
703670,0,1,735,1372769,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16473.38,14.5,15,15,0,415796,622842,0,0,1,0.782640099525452
325028,0,1,721,1309917,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24342.61,20.7,17,12,0,144191,418418,0,0,1,0.864554643630981
99999999,0,1,749,1808857,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411.86,28.7,NA,7,0,11647,214038,0,0,1,0.999765574932098
123376,0,1,730,625062,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11407.22,19.4,NA,5,1,158289,229108,1,0,1,0.769898295402527
99999999,1,0,739,2092869,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10167.85,13.1,NA,8,0,144856,596882,0,0,1,0.999005079269409
43142,0,1,737,2141965,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31950.97,39.2,NA,15,0,696274,1138698,0,0,1,0.919334053993225
524194,0,1,748,3961272,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50836.4,22,54,20,0,1381718,5177590,0,0,1,0.76985102891922
335610,0,1,722,966150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27213.13,5.7,NA,9,0,236949,366806,0,0,1,0.863072395324707
497486,1,0,718,1021592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16685.8,15.7,39,10,0,476710,1207822,0,0,1,0.758688926696777
505010,1,0,636,1002193,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12109.84,12.8,13,7,0,28348,295636,0,0,1,0.67554235458374
665478,1,0,689,1302716,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18563.76,25.5,NA,8,0,672790,1393612,0,0,1,0.821006000041962
67342,0,1,748,1163142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20355.08,16.7,NA,16,0,173147,348084,0,0,1,0.896284580230713
195690,0,1,750,2150040,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18454.51,23.2,NA,9,0,171152,777194,0,0,1,0.963331341743469
262922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31357.22,12.2,16,12,0,310194,947672,0,0,1,0.792791128158569
137566,0,1,719,843106,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7588.03,15.8,9,16,0,113905,295042,0,0,1,0.891136288642883
261052,0,1,745,1784784,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13058.7,19,17,10,1,16777,747142,1,0,1,0.843834042549133
198616,0,1,699,1183396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26034.75,15.3,79,16,0,375288,687588,0,0,1,0.864567935466766
688886,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27917.46,18.5,NA,8,0,916370,1431936,0,0,1,0.660913825035095
652014,1,0,720,2665358,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31317.89,15.9,17,15,0,595650,756250,0,0,1,0.789678812026978
619256,1,0,730,1898860,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21678.81,28.6,25,20,0,591755,1779712,0,0,1,0.599421322345734
443036,1,0,665,1243531,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26839.4,10.5,NA,8,0,382964,478346,0,0,1,0.619677007198334
350174,1,0,622,1171882,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4277.28,14.6,NA,3,0,116888,137808,0,0,1,0.761184275150299
112530,0,1,739,719169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13664.23,17.6,NA,6,1,22078,690998,1,0,1,0.837784588336945
111144,0,1,7250,575928,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12910.31,15.7,38,10,1,147060,266882,1,0,0,0.0812593623995781
560516,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65523.97,32,NA,13,0,2604121,3880690,0,0,1,0.729259490966797
603504,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24314.87,17.7,67,17,1,499263,1675608,0,0,1,0.787053465843201
